customer_id,age,annual_income,monthly_spending,purchase_frequency,avg_transaction_value,website_visits_monthly,avg_session_minutes,days_since_last_purchase,support_contacts_yearly,discount_usage_percent,loyalty_years,satisfaction_score
CUST-019848,18,34794.76,860.39,18,81.61,34,17.62,17,4,83.63,1.97,7.22
CUST-019849,32,37363.19,1414.1,12,47.41,48,19.82,25,2,50.11,1.68,5.92
CUST-019850,19,36301.88,1268.83,15,95.4,37,20.5,1,4,71.37,3.37,6.76
CUST-019851,30,33310.63,1386.26,16,66.57,36,17.26,0,2,50.89,4.52,5.17
CUST-019852,38,67710.03,304.66,6,126.27,7,5.25,74,4,23.48,3.98,7.16
CUST-019853,38,80608.85,2327.29,16,177.91,20,9.63,26,1,26.38,6.24,7.27
CUST-019854,54,57353.19,443.68,2,104.4,5,6.8,83,5,18.65,4.14,5.13
CUST-019855,45,69351.72,967.7,9,93.2,1,14.81,24,3,26.57,1.64,8.77
CUST-019856,45,50182.08,706.41,8,106.02,10,12.9,42,1,48.46,3.03,6.29
CUST-019857,31,46188.87,1163.18,12,74.05,34,20.64,34,5,69.6,1.87,7.11
CUST-019858,36,60834.98,1074.65,12,105.45,38,24.08,11,2,60.37,1.01,6.65
CUST-019859,42,42565.24,368.02,4,102.16,6,3.25,69,4,14.16,3.18,4.84
CUST-019860,34,78861.38,793.04,8,137.67,17,3.85,15,2,39.34,3.71,7.6
CUST-019861,52,59877.54,725.64,12,69.14,19,7.37,44,2,44.65,4.73,6.81
CUST-019862,41,125006.81,1980.97,14,182.27,18,13.82,13,1,8.3,7.38,8.05
CUST-019863,53,59263.24,254.71,4,82.92,7,9.99,64,4,16.7,6.02,6.51
CUST-019864,70,60410.25,441.63,2,102.14,6,4.26,67,5,34.97,6.78,5.86
CUST-019865,56,56144.68,491.54,1,86.06,8,4.13,50,3,28.71,6.74,4.04
CUST-019866,54,130116.39,2286.56,18,196.71,27,5.77,21,1,25.32,4.91,8.07
CUST-019867,59,51435.38,557.1,2,88.86,14,7.46,88,3,19.82,5.79,4.69
CUST-019868,49,61690.71,1194.18,8,119.87,18,9.02,21,0,31.95,5.33,7.44
CUST-019869,63,46502.43,296.52,2,94.76,20,8.19,71,3,11.87,4.32,5.39
CUST-019870,20,61747.18,1329.51,15,121.63,32,19.5,22,3,55.66,3.64,7.55
CUST-019871,60,104576.81,2287.36,14,153.7,19,12.37,17,0,25.23,7.02,6.74
CUST-019872,18,54139.56,1291.21,18,60.57,35,16.22,6,1,73.32,1.97,6.09
CUST-019873,39,40816.82,1328.34,12,63.84,40,23.64,15,3,94.37,3.09,6.91
CUST-019874,45,71167.88,812.14,5,155.33,14,14.55,29,4,33.38,2.31,8.27
CUST-019875,37,68248.13,1202.81,11,71.37,25,8.46,27,6,36.03,3.29,7.01
CUST-019876,33,45268.38,1306.33,7,86.72,37,21.7,26,2,76.41,4.45,5.83
CUST-019877,38,44715.58,397.58,6,93.17,1,6.34,55,4,34.67,5.58,5.7
CUST-019878,27,38296.63,913.08,16,60.36,43,16.91,25,2,73.64,1.87,6.6
CUST-019879,37,51676.81,772.55,10,149.55,16,8.75,12,2,0.0,3.31,7.85
CUST-019880,45,50761.95,1304.34,12,97.37,35,15.19,4,4,42.46,4.6,7.05
CUST-019881,54,62468.03,769.43,8,120.16,17,9.35,14,3,44.87,3.77,5.93
CUST-019882,50,105673.72,1629.47,15,110.48,25,9.3,8,1,1.33,5.59,8.79
CUST-019883,47,77830.02,1015.7,7,110.91,26,5.5,26,1,4.39,4.83,6.65
CUST-019884,50,99019.97,2258.96,17,191.48,20,16.31,0,2,42.78,8.02,7.16
CUST-019885,51,140582.97,3361.61,13,175.97,20,16.54,0,0,26.63,3.95,9.06
CUST-019886,46,75618.03,475.7,9,78.12,14,3.18,27,1,26.54,2.69,6.92
CUST-019887,61,137847.33,3672.0,16,211.83,21,8.58,32,0,19.65,9.41,6.1
CUST-019888,31,55015.26,1085.67,14,74.91,46,25.75,35,2,75.63,3.42,5.07
CUST-019889,32,67680.64,599.47,9,116.01,11,14.82,29,3,27.47,2.1,7.24
CUST-019890,52,64414.13,918.1,11,95.94,20,8.86,7,1,32.1,5.16,8.87
CUST-019891,47,102907.59,3159.46,17,172.23,20,16.21,27,0,12.47,4.81,10.0
CUST-019892,37,50548.96,1125.8,10,125.73,26,18.74,19,4,68.97,3.59,6.94
CUST-019893,48,47840.11,478.79,3,109.5,7,3.38,54,5,39.01,4.69,6.97
CUST-019894,56,132439.74,3505.84,18,155.2,24,9.24,8,0,3.78,6.0,8.91
CUST-019895,30,45040.28,1513.78,12,48.1,46,18.65,11,5,73.83,1.54,6.4
CUST-019896,45,46781.56,432.88,6,135.56,7,3.07,86,4,20.6,3.09,5.4
CUST-019897,18,47661.27,1061.39,11,73.73,38,19.82,21,3,69.32,4.89,7.46
CUST-019898,44,123671.09,1820.99,16,194.36,18,13.85,0,1,15.23,8.5,8.25
CUST-019899,25,76212.07,1021.1,8,110.66,14,10.44,33,3,30.4,0.22,7.89
CUST-019900,35,37283.4,981.59,10,157.66,7,5.75,22,2,30.89,5.36,5.91
CUST-019901,43,137043.22,2493.17,20,149.77,29,14.82,0,1,27.4,8.52,8.77
CUST-019902,37,83782.46,3301.43,15,182.87,25,12.55,23,1,18.05,8.8,7.55
CUST-019903,59,77359.8,349.12,5,92.35,13,3.01,57,4,19.12,6.93,5.7
CUST-019904,31,46463.61,589.96,11,78.14,16,7.5,14,2,35.33,3.98,9.27
CUST-019905,57,108394.83,2179.48,15,144.91,25,7.77,2,0,9.86,6.43,7.32
CUST-019906,54,68547.28,587.11,2,76.6,11,1.89,60,5,28.67,6.55,6.06
CUST-019907,40,47430.36,1520.66,15,114.66,38,18.76,5,4,72.93,2.01,6.54
CUST-019908,61,75293.76,869.03,11,129.85,20,8.09,27,2,8.05,5.81,7.69
CUST-019909,60,46425.61,398.71,1,127.88,7,2.8,77,3,47.98,3.89,4.64
CUST-019910,51,112940.76,2427.12,15,205.06,23,13.87,0,1,28.38,8.05,9.01
CUST-019911,42,67457.87,1000.86,11,122.31,13,12.89,19,1,32.99,4.48,8.07
CUST-019912,46,75539.95,2701.44,19,123.37,17,14.38,6,1,4.12,2.41,7.55
CUST-019913,36,50164.21,1255.71,10,130.83,10,10.41,36,1,31.01,7.14,6.92
CUST-019914,53,67139.88,399.6,1,86.71,8,1.0,70,3,32.55,0.86,5.38
CUST-019915,38,59610.61,917.18,7,157.34,15,12.05,29,3,34.91,2.78,4.88
CUST-019916,50,61608.53,387.55,3,133.57,3,7.19,87,5,16.19,6.33,5.32
CUST-019917,33,27432.32,1110.58,4,111.05,14,6.52,32,2,35.08,3.96,8.68
CUST-019918,70,66487.88,451.78,5,136.9,5,6.33,84,3,16.83,5.08,3.64
CUST-019919,31,43083.1,744.98,8,135.78,12,13.23,10,2,39.37,2.34,8.2
CUST-019920,79,51064.36,469.7,3,143.05,5,6.38,59,3,31.82,4.42,4.94
CUST-019921,36,68278.41,997.01,7,127.21,14,13.07,23,2,3.17,2.43,7.61
CUST-019922,55,50641.8,466.57,3,83.37,10,5.0,65,5,35.68,7.42,3.55
CUST-019923,68,52471.57,458.66,2,83.7,5,3.05,72,4,14.77,2.72,4.67
CUST-019924,25,47607.53,1339.45,13,63.46,43,13.26,16,2,65.3,2.49,7.46
CUST-019925,52,69795.53,936.9,8,114.23,22,13.03,24,0,12.8,4.43,7.28
CUST-019926,39,48693.74,1159.34,13,72.39,38,24.98,20,5,85.16,1.44,8.71
CUST-019927,49,53251.32,999.86,15,106.91,47,19.15,19,2,67.75,0.0,6.28
CUST-019928,38,49082.33,1164.82,12,60.26,42,22.45,0,4,70.61,5.48,7.19
CUST-019929,43,44905.42,1163.82,10,94.89,31,22.79,0,3,59.76,0.11,7.1
CUST-019930,70,59094.58,384.27,1,82.35,1,10.68,73,6,38.97,2.39,4.72
CUST-019931,49,57410.92,273.11,4,103.48,1,1.0,71,3,36.92,6.43,6.37
CUST-019932,55,119071.56,2902.49,15,177.69,24,16.92,17,3,5.2,5.13,9.22
CUST-019933,22,67771.96,1256.27,8,124.61,21,9.38,9,6,42.33,3.57,8.37
CUST-019934,56,63261.5,944.46,8,125.13,5,10.87,20,1,42.15,2.45,7.01
CUST-019935,28,46206.55,1095.02,10,42.59,36,20.04,13,3,61.16,4.46,6.51
CUST-019936,38,45542.25,493.69,3,124.36,10,4.47,56,4,23.32,2.91,6.14
CUST-019937,45,133387.04,3530.72,14,186.86,22,8.08,10,0,17.43,7.9,10.0
CUST-019938,41,64158.53,761.83,12,139.55,7,4.25,40,1,29.46,2.92,6.31
CUST-019939,52,102283.94,2634.45,13,127.43,30,15.15,12,0,30.39,9.03,6.86
CUST-019940,42,131243.93,2743.56,19,142.69,27,13.16,1,0,17.84,5.17,8.31
CUST-019941,53,68671.33,542.76,5,111.31,4,6.22,65,4,25.77,4.76,5.15
CUST-019942,34,45035.86,1858.82,15,93.3,43,24.67,15,4,71.63,2.26,7.43
CUST-019943,42,65162.75,673.48,6,108.19,6,5.86,20,1,37.96,5.97,6.22
CUST-019944,41,111955.73,2142.28,15,174.83,36,9.25,20,1,15.83,5.52,8.79
CUST-019945,41,58214.39,1209.39,6,96.45,11,5.56,14,1,28.09,5.0,6.05
CUST-019946,25,53648.51,1702.82,13,126.01,41,18.19,14,2,58.63,0.53,7.63
CUST-019947,26,47568.95,1639.05,13,103.81,36,17.84,3,4,64.45,4.03,7.5
CUST-019948,44,73209.76,843.7,5,150.77,17,7.03,23,2,36.68,5.7,6.81
CUST-019949,40,108116.01,2880.61,15,207.4,24,7.31,14,0,16.95,4.23,7.94
CUST-019950,52,65387.63,219.36,5,90.68,11,5.8,57,4,19.6,4.24,7.35
CUST-019951,45,72406.7,510.64,6,42.1,1,2.32,73,4,25.14,3.21,5.83
CUST-019952,27,50665.92,587.44,13,91.54,46,13.14,10,3,72.98,5.23,6.16
CUST-019953,45,142417.48,2340.73,20,113.82,23,11.53,0,3,11.55,6.53,9.52
CUST-019954,49,52662.56,548.09,1,100.78,9,7.25,95,4,34.52,8.83,6.47
CUST-019955,29,59448.19,771.05,13,78.99,47,14.63,8,3,74.0,4.18,7.72
CUST-019956,60,52996.05,470.43,2,120.24,12,9.23,69,4,31.61,2.59,5.39
CUST-019957,47,78327.65,982.29,10,118.04,23,9.32,10,1,42.45,2.62,6.19
CUST-019958,45,61559.78,735.22,11,85.63,20,9.37,9,3,29.6,4.11,9.64
CUST-019959,50,41328.71,859.81,8,107.54,8,8.28,17,2,7.89,3.64,7.73
CUST-019960,39,55706.94,414.37,3,135.33,3,6.61,60,3,22.94,5.86,6.09
CUST-019961,30,60040.95,1205.59,14,26.85,42,21.77,25,4,76.72,1.68,6.58
CUST-019962,55,48612.34,750.29,8,117.89,15,6.57,28,3,41.39,1.82,7.42
CUST-019963,48,58323.04,391.01,1,75.09,6,3.76,60,4,25.23,2.51,6.59
CUST-019964,70,75173.13,425.53,4,73.16,6,4.67,70,5,34.8,5.87,7.09
CUST-019965,48,90239.11,678.33,10,136.13,8,9.92,33,1,21.0,4.29,6.58
CUST-019966,30,53894.4,1284.06,12,81.0,34,18.53,12,3,68.33,1.69,6.36
CUST-019967,44,43208.8,1471.8,14,86.86,35,21.75,0,6,70.11,3.53,9.58
CUST-019968,45,74810.46,1265.72,10,137.69,19,13.95,31,3,24.75,7.56,9.09
CUST-019969,39,50629.97,1030.56,11,58.65,41,13.33,22,4,54.61,1.92,8.09
CUST-019970,35,42464.34,713.3,10,109.29,9,11.96,38,3,11.15,1.18,7.93
CUST-019971,53,53629.02,348.88,1,109.8,5,6.04,71,3,51.67,2.66,5.11
CUST-019972,54,44266.62,407.78,5,94.55,1,3.96,67,4,25.35,5.16,7.67
CUST-019973,57,62550.35,418.26,4,75.37,12,2.61,104,4,29.6,3.33,7.23
CUST-019974,27,28056.28,1458.42,17,71.65,40,16.16,9,4,80.51,3.82,6.47
CUST-019975,38,55693.09,997.29,8,115.02,24,7.55,33,4,24.64,3.24,8.17
CUST-019976,53,110353.41,2254.24,15,197.45,18,8.07,11,0,19.42,7.33,9.56
CUST-019977,18,50357.35,1316.84,9,86.86,40,11.21,1,3,54.83,2.94,6.89
CUST-019978,47,95642.91,2935.37,18,173.8,23,9.17,4,0,25.98,4.76,7.26
CUST-019979,25,52788.79,1419.49,10,94.95,35,20.87,26,2,84.13,4.82,6.21
CUST-019980,48,152446.5,2951.63,11,172.89,18,12.45,0,2,33.8,4.76,6.9
CUST-019981,48,48928.71,889.12,8,114.68,13,7.86,11,0,32.32,2.19,6.85
CUST-019982,31,110498.13,2238.63,19,135.35,22,13.11,19,2,4.45,5.9,8.88
CUST-019983,31,38745.26,926.4,14,91.34,40,16.1,18,2,73.08,0.68,6.2
CUST-019984,48,114858.74,3372.31,14,119.53,27,9.88,15,4,15.68,4.72,9.71
CUST-019985,24,45281.86,1078.18,12,59.46,43,15.67,18,3,72.06,2.27,7.15
CUST-019986,32,138294.61,3635.65,16,172.69,13,10.42,0,2,17.05,6.87,8.67
CUST-019987,32,47594.18,1341.6,12,81.34,37,15.25,5,4,73.4,3.86,5.84
CUST-019988,36,43492.76,1402.75,14,64.79,34,17.02,11,3,64.51,0.0,7.47
CUST-019989,33,47194.02,1611.2,17,64.14,38,13.48,0,5,61.83,2.18,9.16
CUST-019990,31,148314.47,1873.58,15,193.23,26,13.61,10,2,8.58,7.72,8.77
CUST-019991,43,109752.21,2385.41,19,140.16,23,14.02,1,2,39.3,6.37,6.68
CUST-019992,34,69082.74,1338.1,10,105.07,15,12.5,16,1,40.08,3.54,7.0
CUST-019993,36,37400.3,1244.99,16,99.2,33,17.25,23,2,56.7,0.68,6.49
CUST-019994,33,55879.55,1210.94,4,102.54,1,6.71,12,4,37.0,4.2,5.99
CUST-019995,63,59785.15,486.13,7,65.79,9,1.0,60,4,47.19,7.06,5.67
CUST-019996,55,64706.64,438.66,4,121.98,1,8.78,79,2,51.57,5.67,4.97
CUST-019997,42,119149.43,3564.95,17,163.29,22,13.01,2,1,28.35,8.53,9.78
CUST-019998,49,51639.78,462.69,1,66.09,9,6.37,89,3,20.35,3.02,5.69
CUST-019999,23,62815.4,1294.54,8,71.16,35,17.73,0,4,76.97,3.62,7.8
CUST-020000,20,63029.28,830.66,5,100.66,9,7.82,11,2,46.68,4.56,5.5
CUST-020001,39,51965.2,1491.01,15,89.27,39,14.84,9,3,77.08,4.27,6.5
CUST-020002,31,74770.75,516.65,6,104.23,9,2.28,77,3,13.89,2.79,5.51
CUST-020003,58,82427.19,1160.34,10,108.11,10,7.99,14,2,42.81,2.72,7.16
CUST-020004,30,74069.03,753.95,8,101.3,19,11.82,14,1,49.53,6.49,7.72
CUST-020005,38,39871.13,1484.72,13,118.68,31,17.81,14,4,72.32,1.06,7.93
CUST-020006,57,96967.04,3308.35,16,165.45,22,12.84,10,0,8.45,5.97,8.28
CUST-020007,42,36148.94,888.48,10,63.81,43,19.51,16,1,61.51,0.0,6.77
CUST-020008,35,53131.77,1287.67,13,87.66,41,14.66,5,3,87.21,1.15,5.73
CUST-020009,24,40286.73,1342.87,15,110.29,41,18.3,25,0,53.62,3.29,6.67
CUST-020010,38,46466.34,1083.64,10,143.02,15,5.31,15,2,50.79,1.74,8.91
CUST-020011,60,119734.19,2552.79,18,184.5,30,10.3,0,0,25.91,6.61,9.25
CUST-020012,57,59736.14,424.07,6,145.87,9,6.7,73,2,35.29,5.87,4.85
CUST-020013,57,138712.45,2600.72,17,188.35,23,14.6,0,1,25.18,6.8,9.05
CUST-020014,56,144913.82,2648.11,18,178.5,23,12.9,3,3,3.69,7.43,8.29
CUST-020015,40,57369.18,1144.05,8,93.64,16,7.16,10,2,34.25,3.83,6.18
CUST-020016,54,46399.41,914.17,6,127.68,11,5.28,28,2,24.94,3.45,8.35
CUST-020017,49,108492.88,2827.37,15,139.67,21,15.4,5,3,15.2,7.9,8.72
CUST-020018,50,87407.42,3117.71,15,199.11,25,18.39,4,3,2.4,9.05,7.79
CUST-020019,36,57844.05,1833.85,18,60.5,37,15.35,0,3,53.2,0.0,7.38
CUST-020020,38,51614.22,1119.48,12,72.11,40,15.11,33,2,81.43,4.69,7.65
CUST-020021,60,54009.65,495.99,5,102.12,6,1.24,78,1,29.82,5.45,7.33
CUST-020022,48,55250.48,411.11,5,72.97,1,11.88,74,6,49.99,6.46,6.68
CUST-020023,43,48788.42,927.81,10,94.07,15,8.45,52,3,42.81,2.04,8.01
CUST-020024,47,38614.43,658.17,7,134.19,13,12.14,19,1,32.17,5.42,6.91
CUST-020025,55,42470.72,431.75,6,78.15,8,3.49,69,4,28.59,6.83,5.32
CUST-020026,54,125908.94,1748.74,16,167.45,19,9.52,36,0,4.21,8.33,9.0
CUST-020027,49,147047.66,2931.59,17,155.82,23,17.78,10,3,13.13,6.59,9.55
CUST-020028,48,92288.01,708.91,8,93.06,21,9.38,15,2,26.18,2.4,7.62
CUST-020029,33,37907.09,1208.52,13,98.25,38,15.45,19,5,82.28,1.39,7.42
CUST-020030,30,58765.83,986.95,12,61.84,12,11.73,10,1,33.99,4.7,7.5
CUST-020031,39,73752.41,849.44,11,110.73,21,6.3,40,1,35.77,7.76,7.19
CUST-020032,51,116079.99,2670.38,19,166.58,28,15.58,7,2,19.69,5.87,6.94
CUST-020033,24,65158.02,1522.24,14,75.19,46,18.34,15,2,64.42,3.0,6.82
CUST-020034,39,64019.98,1070.16,7,106.05,14,6.12,30,0,37.02,2.81,7.16
CUST-020035,31,40836.24,1394.48,12,119.14,36,20.05,25,3,82.38,4.6,6.81
CUST-020036,41,93865.61,3040.03,14,173.19,25,15.27,15,0,4.88,3.38,8.69
CUST-020037,36,123295.28,2271.18,19,190.23,22,10.89,1,0,7.63,8.73,7.33
CUST-020038,46,117674.94,2827.06,13,145.94,22,12.82,0,0,24.94,6.22,10.0
CUST-020039,36,66700.53,521.51,11,111.31,9,8.14,40,0,37.77,6.38,7.27
CUST-020040,55,133883.38,4032.53,15,217.82,15,11.13,15,1,16.51,7.45,7.86
CUST-020041,58,46935.87,388.14,3,63.06,6,7.85,72,4,18.45,6.51,6.08
CUST-020042,42,71406.49,740.85,8,113.88,13,11.1,28,3,48.03,5.85,7.63
CUST-020043,73,54437.23,466.13,1,82.7,13,7.45,93,6,26.49,1.09,6.4
CUST-020044,39,72190.52,540.46,4,152.3,15,10.41,16,2,28.85,3.89,6.43
CUST-020045,43,119126.57,3084.3,17,222.37,22,14.52,0,0,32.89,7.8,9.12
CUST-020046,31,59128.78,862.77,14,74.65,35,15.91,0,5,67.54,0.0,6.81
CUST-020047,61,40101.75,430.5,6,114.94,15,13.25,50,5,34.44,4.11,5.79
CUST-020048,36,59722.36,1151.13,7,98.13,22,7.95,27,1,21.7,3.8,6.93
CUST-020049,50,68812.0,903.9,11,159.58,11,12.27,42,3,40.42,3.87,7.37
CUST-020050,43,53206.77,721.37,15,76.09,36,14.62,18,4,67.62,2.83,5.69
CUST-020051,37,39754.94,740.5,10,102.83,16,8.92,33,2,39.25,0.0,6.85
CUST-020052,34,58861.78,1246.35,8,102.86,42,19.24,21,4,73.49,0.47,8.21
CUST-020053,66,70645.7,377.02,2,135.51,7,4.09,73,3,33.11,7.04,5.26
CUST-020054,38,52639.67,1015.18,10,99.6,14,7.49,24,0,46.27,5.51,6.68
CUST-020055,59,54759.67,396.16,5,101.7,7,4.03,64,6,43.83,7.42,6.42
CUST-020056,40,62505.82,825.97,7,92.41,20,12.08,21,3,19.75,3.76,7.66
CUST-020057,50,51083.62,645.85,6,152.47,6,7.89,64,5,51.2,1.67,5.5
CUST-020058,49,21644.88,412.46,4,108.87,4,5.55,88,4,28.34,6.52,6.9
CUST-020059,18,47607.84,932.43,12,33.59,41,20.16,5,3,63.8,3.68,7.13
CUST-020060,53,38350.35,310.7,4,85.82,19,4.13,76,7,37.11,7.46,3.52
CUST-020061,63,53453.35,472.24,5,97.77,3,1.0,77,4,7.2,1.37,4.1
CUST-020062,39,50510.66,667.52,7,130.54,18,6.0,28,3,20.36,3.6,8.19
CUST-020063,44,52605.06,832.5,11,92.97,10,7.18,21,2,27.49,3.83,6.82
CUST-020064,26,67410.57,906.13,8,78.26,21,10.68,22,1,14.73,6.01,8.39
CUST-020065,45,125646.23,2546.53,17,140.41,32,14.36,21,1,21.4,6.57,9.27
CUST-020066,25,42518.86,1319.49,13,50.15,31,13.75,42,3,56.16,1.34,7.65
CUST-020067,50,91430.61,2541.26,16,179.59,22,17.1,10,0,40.15,9.73,10.0
CUST-020068,34,59465.74,854.37,16,91.83,35,23.43,43,2,71.24,2.78,7.61
CUST-020069,48,102391.86,2675.12,21,161.76,32,14.85,26,1,12.91,8.14,8.22
CUST-020070,39,46819.22,772.03,6,131.86,10,10.57,27,4,20.63,2.74,6.51
CUST-020071,35,64751.75,766.56,6,113.84,22,3.54,37,4,41.41,3.47,7.73
CUST-020072,46,67256.07,402.79,1,120.93,12,1.0,81,5,20.11,5.4,9.03
CUST-020073,46,134739.5,1581.0,17,165.63,30,12.07,31,2,11.0,7.99,7.63
CUST-020074,61,105760.5,1641.09,18,194.13,28,11.76,9,3,15.32,8.66,6.92
CUST-020075,52,83725.02,845.74,11,112.94,15,14.19,13,4,39.06,0.81,7.12
CUST-020076,52,63808.17,390.67,4,119.0,1,5.46,87,2,51.83,5.13,5.28
CUST-020077,58,82749.14,840.18,9,83.03,18,10.59,35,1,45.63,4.38,7.51
CUST-020078,42,60788.12,1787.03,13,38.54,31,20.12,32,3,57.09,0.0,7.82
CUST-020079,31,52194.61,1036.59,9,76.13,20,8.37,6,3,32.72,5.55,9.0
CUST-020080,39,64297.0,863.07,6,99.04,10,5.7,18,2,35.8,4.44,7.7
CUST-020081,38,61937.06,883.18,11,68.07,50,21.26,12,2,76.34,3.64,7.54
CUST-020082,33,46375.11,1416.72,12,77.24,37,20.19,12,2,68.46,1.65,6.93
CUST-020083,18,31997.99,913.45,14,133.42,42,19.43,11,3,88.72,2.93,7.02
CUST-020084,44,75029.08,810.19,6,111.23,15,5.57,8,2,22.47,5.26,8.66
CUST-020085,50,56915.47,496.81,7,112.93,1,1.11,80,3,16.15,3.18,3.78
CUST-020086,44,42070.36,1212.69,13,101.7,36,20.54,7,3,58.14,0.0,5.98
CUST-020087,50,56614.6,215.97,4,91.56,15,5.35,94,4,17.34,2.71,5.38
CUST-020088,43,58911.06,1044.51,8,85.11,12,8.83,12,1,14.62,2.97,7.45
CUST-020089,48,121919.9,1537.24,19,126.86,17,7.46,0,0,28.25,7.19,7.9
CUST-020090,64,120617.63,2913.36,15,173.6,27,11.72,5,2,22.34,2.38,9.22
CUST-020091,25,39060.61,1307.5,13,88.31,34,16.41,16,4,55.26,0.91,7.14
CUST-020092,33,48551.37,1437.24,16,66.65,33,17.93,3,6,95.97,2.08,6.59
CUST-020093,49,109364.63,2572.42,16,159.01,17,16.07,0,2,28.35,7.79,7.87
CUST-020094,41,53540.52,862.89,14,79.29,16,8.14,19,2,48.79,6.06,9.31
CUST-020095,34,60982.24,417.83,6,136.8,20,8.98,16,3,42.86,2.89,8.04
CUST-020096,45,46772.63,1091.4,4,97.63,25,9.79,23,1,25.58,4.86,6.21
CUST-020097,55,48348.24,437.16,4,75.14,1,11.53,72,4,19.91,5.5,5.98
CUST-020098,44,87855.61,965.66,7,124.88,15,8.55,20,1,45.88,6.71,6.4
CUST-020099,34,47689.49,887.83,11,101.19,21,8.38,40,2,50.44,0.09,7.66
CUST-020100,47,100846.33,2610.72,15,159.23,23,11.48,16,3,8.45,5.52,7.11
CUST-020101,56,64849.13,788.71,6,137.2,19,8.63,33,4,29.29,2.8,7.74
CUST-020102,62,43920.46,402.46,1,131.51,1,3.62,68,4,15.68,6.57,7.16
CUST-020103,42,122466.16,2427.88,11,199.2,23,8.64,18,0,9.01,5.11,9.29
CUST-020104,54,60284.33,449.8,2,52.54,7,8.43,69,4,22.75,5.87,5.81
CUST-020105,30,31845.63,815.59,15,102.98,43,16.21,19,5,64.37,0.67,7.89
CUST-020106,18,44196.96,1354.48,16,58.99,36,18.2,20,2,69.87,1.85,6.91
CUST-020107,46,121548.36,1630.97,14,214.34,18,15.94,1,1,19.08,6.37,8.67
CUST-020108,31,39635.21,1250.4,13,60.97,43,23.38,11,2,90.22,0.0,5.91
CUST-020109,31,52378.18,1612.06,14,96.81,43,14.48,0,2,75.98,0.3,6.62
CUST-020110,35,76322.46,674.86,6,94.23,19,11.47,27,1,42.79,6.93,7.91
CUST-020111,78,67988.83,417.15,1,103.2,6,1.7,71,3,47.71,8.25,7.52
CUST-020112,50,94680.8,1729.2,16,180.83,14,15.26,35,3,35.71,10.28,8.05
CUST-020113,54,92953.88,2565.35,14,151.87,21,7.67,20,1,12.55,11.16,7.85
CUST-020114,53,112221.54,3039.88,12,160.32,22,6.07,3,1,5.87,6.13,9.69
CUST-020115,22,32807.38,1153.47,10,77.05,45,23.27,10,3,81.75,3.77,5.94
CUST-020116,44,127669.5,1644.2,16,210.76,20,14.28,39,1,26.4,7.18,9.87
CUST-020117,58,107554.54,2763.71,15,175.8,20,14.0,0,3,1.42,6.38,9.52
CUST-020118,37,52599.23,951.14,6,104.39,11,9.44,0,2,39.51,4.34,6.79
CUST-020119,38,121451.79,3094.02,16,191.38,26,9.73,14,0,8.36,9.41,9.24
CUST-020120,47,70110.36,593.46,5,84.66,16,4.46,40,2,46.81,2.86,7.55
CUST-020121,52,59957.46,411.6,8,72.89,17,2.39,80,4,26.63,4.04,6.26
CUST-020122,46,137422.99,2845.72,18,155.22,31,19.09,7,1,29.52,8.51,8.55
CUST-020123,64,51102.52,355.59,2,51.63,10,6.71,61,4,30.97,3.37,5.59
CUST-020124,28,36835.74,1960.94,14,104.29,48,22.17,20,2,71.55,0.92,8.3
CUST-020125,27,27684.07,1872.91,13,91.93,29,22.29,5,3,60.6,0.0,7.21
CUST-020126,56,64102.18,336.1,3,97.74,12,6.24,53,2,19.07,3.45,6.75
CUST-020127,50,63247.08,1024.02,7,40.03,15,3.12,19,1,29.9,2.73,8.77
CUST-020128,29,34422.93,774.96,9,57.33,27,14.12,38,2,51.97,4.97,6.2
CUST-020129,45,56375.06,893.53,8,112.14,8,5.68,18,2,38.58,3.82,8.52
CUST-020130,45,59509.7,777.01,6,156.81,23,9.29,22,2,29.01,1.91,6.76
CUST-020131,57,80828.99,2779.45,13,206.53,26,15.67,6,0,0.0,3.89,8.41
CUST-020132,36,47209.41,765.14,11,106.04,38,19.12,19,2,55.17,1.77,6.72
CUST-020133,46,41989.39,635.18,4,101.0,1,1.93,62,3,16.88,3.31,5.98
CUST-020134,41,74377.37,939.63,8,98.5,5,11.56,38,0,41.02,4.05,8.28
CUST-020135,26,56772.2,1052.32,15,43.02,39,14.66,17,4,61.04,1.16,5.68
CUST-020136,48,39839.43,997.64,9,77.07,14,7.36,6,3,54.65,4.53,7.8
CUST-020137,25,59823.9,835.96,8,102.66,19,14.0,15,0,65.84,2.95,5.93
CUST-020138,44,71228.22,900.97,8,99.65,15,6.24,38,2,44.87,5.77,9.25
CUST-020139,21,40443.07,1320.26,11,48.85,38,19.24,11,4,59.28,3.78,5.7
CUST-020140,43,102565.21,2736.64,20,169.18,28,8.93,22,1,50.69,5.06,9.03
CUST-020141,29,67294.72,763.37,6,89.13,1,7.55,21,1,27.91,4.06,7.55
CUST-020142,52,66920.39,689.07,6,150.16,20,10.68,0,2,39.2,2.34,8.15
CUST-020143,36,53102.15,1468.77,13,76.57,37,22.24,40,5,62.12,2.26,5.37
CUST-020144,63,55867.44,499.94,4,86.46,6,4.13,88,2,0.0,4.7,7.46
CUST-020145,42,69765.87,863.98,6,117.43,9,6.39,14,5,53.71,4.05,8.98
